City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Palermo,8.1,8.1,8.1,broken clouds,86,0.38,2025-02-11 08:45:04
Catania,10.03,6.88,11.93,clear sky,83,4.02,2025-02-11 08:45:04
Cagliari,11.54,11.06,12.15,few clouds,76,2.57,2025-02-11 08:45:04
Sassari,5.88,5.88,5.88,overcast clouds,78,1.87,2025-02-11 08:45:04
Bari,7.19,7.19,9.59,clear sky,81,2.57,2025-02-11 08:45:04
Lecce,6.94,6.94,9.92,scattered clouds,100,1.54,2025-02-11 08:45:04
Naples,7.98,7.34,10.33,clear sky,81,2.06,2025-02-11 08:45:04
Rome,7.86,7.18,10.23,few clouds,94,0.51,2025-02-11 08:45:04
Milan,7.46,5.99,8.34,mist,92,1.54,2025-02-11 08:45:04
Bologna,7.79,6.81,7.81,broken clouds,93,1.03,2025-02-11 08:45:04
Florence,9.7,8.72,10.67,broken clouds,93,0.51,2025-02-11 08:45:04
Genova,6.14,4.05,7.81,overcast clouds,84,0.45,2025-02-11 08:45:04
Turin,2.29,1.85,4.84,overcast clouds,91,0.37,2025-02-11 08:45:04
Palermo,9.21,6.56,9.21,broken clouds,86,0.38,2025-02-11 09:00:04
Catania,10.68,6.88,12.4,clear sky,81,4.02,2025-02-11 09:00:04
Cagliari,11.77,11.62,12.71,few clouds,76,2.57,2025-02-11 09:00:04
Sassari,5.88,5.88,5.88,overcast clouds,78,1.87,2025-02-11 09:00:04
Bari,8.73,8.52,11.25,overcast clouds,78,1.11,2025-02-11 09:00:04
Lecce,6.94,6.94,11.03,scattered clouds,100,1.54,2025-02-11 09:00:04
Naples,8.49,7.34,10.33,clear sky,80,2.06,2025-02-11 09:00:04
Rome,8.62,8.06,10.4,few clouds,93,0.51,2025-02-11 09:00:04
Milan,7.46,5.99,8.34,mist,92,1.54,2025-02-11 09:00:04
Bologna,7.79,6.81,7.81,broken clouds,93,1.03,2025-02-11 09:00:04
Florence,9.72,8.72,10.67,broken clouds,93,0.51,2025-02-11 09:00:04
Genova,6.14,4.05,7.81,overcast clouds,84,1.3,2025-02-11 09:00:04
Turin,2.29,1.85,4.84,overcast clouds,91,0.37,2025-02-11 09:00:04
Palermo,8.65,8.22,8.65,broken clouds,83,0.38,2025-02-11 09:15:02
Catania,11.91,10.41,13.51,clear sky,76,4.02,2025-02-11 09:15:02
Cagliari,12.58,12.17,13.26,few clouds,76,3.09,2025-02-11 09:15:02
Sassari,6.88,6.88,6.88,overcast clouds,78,1.87,2025-02-11 09:15:02
Bari,9.3,8.99,10.03,clear sky,76,2.06,2025-02-11 09:15:02
Lecce,8.94,8.94,11.59,mist,93,0.51,2025-02-11 09:15:02
Naples,10.1,10.06,10.33,scattered clouds,81,1.36,2025-02-11 09:15:02
Rome,8.47,7.83,11.51,few clouds,90,1.03,2025-02-11 09:15:02
Milan,7.53,6.2,8.32,mist,92,0.51,2025-02-11 09:15:02
Bologna,8.08,7.36,8.35,broken clouds,93,1.03,2025-02-11 09:15:02
Florence,9.7,9.27,10.67,broken clouds,93,0.51,2025-02-11 09:15:02
Genova,6.59,4.31,7.81,overcast clouds,83,0.45,2025-02-11 09:15:02
Turin,2.42,1.85,4.84,overcast clouds,91,0.37,2025-02-11 09:15:02
Palermo,8.65,8.65,9.34,broken clouds,83,0.38,2025-02-11 09:30:02
Catania,10.94,10.0,13.81,few clouds,77,0.05,2025-02-11 09:30:02
Cagliari,13.04,12.88,13.82,few clouds,75,3.09,2025-02-11 09:30:02
Sassari,6.88,6.88,6.88,overcast clouds,78,1.87,2025-02-11 09:30:02
Bari,10.3,9.19,11.7,clear sky,73,2.06,2025-02-11 09:30:02
Lecce,8.94,8.94,12.7,mist,93,0.51,2025-02-11 09:30:02
Naples,8.85,8.34,10.69,clear sky,76,1.54,2025-02-11 09:30:02
Rome,8.62,7.47,11.51,few clouds,90,1.03,2025-02-11 09:30:02
Milan,7.63,6.55,8.32,mist,92,0.51,2025-02-11 09:30:02
Bologna,8.04,7.36,9.25,broken clouds,92,1.03,2025-02-11 09:30:02
Florence,9.74,9.27,11.16,broken clouds,93,0.51,2025-02-11 09:30:02
Genova,6.59,4.31,7.81,overcast clouds,83,1.34,2025-02-11 09:30:02
Turin,2.69,2.19,4.84,mist,92,0.51,2025-02-11 09:30:02
Palermo,9.21,9.21,9.34,broken clouds,83,0.07,2025-02-11 09:45:02
Catania,11.88,10.0,14.07,few clouds,77,0.05,2025-02-11 09:45:02
Cagliari,13.86,13.84,14.37,few clouds,76,3.6,2025-02-11 09:45:02
Sassari,7.88,7.88,15.49,overcast clouds,68,1.62,2025-02-11 09:45:02
Bari,11.34,10.66,11.86,clear sky,70,1.03,2025-02-11 09:45:02
Lecce,8.94,8.94,12.14,mist,93,0.51,2025-02-11 09:45:02
Naples,9.88,9.34,11.8,clear sky,71,1.54,2025-02-11 09:45:02
Rome,8.53,7.83,12.7,few clouds,88,1.54,2025-02-11 09:45:02
Milan,7.63,6.55,8.32,light intensity drizzle,93,0.51,2025-02-11 09:45:02
Bologna,8.17,7.72,9.25,scattered clouds,92,0.51,2025-02-11 09:45:02
Florence,9.9,9.08,11.22,broken clouds,93,0.51,2025-02-11 09:45:02
Genova,6.59,4.8,7.81,overcast clouds,83,1.34,2025-02-11 09:45:02
