City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Palermo,13.1,13.1,14.34,overcast clouds,75,3.8,2025-02-01 13:30:05
Catania,15.54,14.29,16.88,broken clouds,82,5.14,2025-02-01 13:30:05
Cagliari,11.58,10.05,12.17,light rain,82,6.17,2025-02-01 13:30:05
Sassari,9.88,9.88,10.49,moderate rain,89,1.21,2025-02-01 13:30:05
Bari,14.49,12.81,16.25,few clouds,78,4.63,2025-02-01 13:30:05
Lecce,13.94,13.94,14.92,few clouds,72,1.03,2025-02-01 13:30:05
Naples,16.2,15.62,16.34,clear sky,61,2.06,2025-02-01 13:30:05
Rome,13.69,13.29,15.23,clear sky,66,2.06,2025-02-01 13:30:05
Milan,7.76,6.84,8.54,mist,92,1.54,2025-02-01 13:30:05
Bologna,8.85,8.36,9.85,mist,96,2.57,2025-02-01 13:30:05
Florence,12.78,11.56,13.63,overcast clouds,80,1.93,2025-02-01 13:30:05
Genova,5.68,4.65,6.65,light rain,84,3.58,2025-02-01 13:30:05
Turin,3.02,2.06,3.7,overcast clouds,93,2.57,2025-02-01 13:30:05
Palermo,12.54,12.54,13.78,overcast clouds,71,3.8,2025-02-01 13:45:03
Catania,15.78,14.93,16.0,scattered clouds,81,5.14,2025-02-01 13:45:03
Cagliari,12.0,11.88,12.17,light rain,78,5.14,2025-02-01 13:45:03
Sassari,9.88,9.88,10.49,moderate rain,83,1.22,2025-02-01 13:45:03
Bari,15.18,13.82,16.3,few clouds,75,4.12,2025-02-01 13:45:03
Lecce,13.94,13.94,14.92,few clouds,72,1.03,2025-02-01 13:45:03
Naples,16.2,15.62,16.34,clear sky,59,0.51,2025-02-01 13:45:03
Rome,13.85,13.29,15.61,clear sky,64,2.06,2025-02-01 13:45:03
Milan,7.78,7.03,8.61,light rain,93,1.03,2025-02-01 13:45:03
Bologna,8.92,8.47,9.37,broken clouds,95,2.57,2025-02-01 13:45:03
Florence,12.98,11.86,13.63,clear sky,77,2.06,2025-02-01 13:45:03
Genova,5.68,4.65,6.65,light rain,84,2.24,2025-02-01 13:45:03
Turin,2.74,2.06,4.45,overcast clouds,92,2.57,2025-02-01 13:45:03
Palermo,13.1,13.1,13.78,overcast clouds,72,4.36,2025-02-01 14:44:37
Catania,15.19,14.37,16.0,broken clouds,84,1.79,2025-02-01 14:44:37
Cagliari,13.04,12.88,13.82,scattered clouds,73,5.66,2025-02-01 14:44:37
Sassari,9.88,9.88,10.49,moderate rain,82,1.38,2025-02-01 14:44:37
Bari,15.19,13.82,16.3,few clouds,76,5.14,2025-02-01 14:44:37
Lecce,14.94,14.92,14.94,scattered clouds,67,1.03,2025-02-01 14:44:37
Naples,15.9,14.9,16.18,overcast clouds,69,0.45,2025-02-01 14:44:37
Rome,14.16,13.29,16.06,clear sky,60,2.57,2025-02-01 14:44:37
Milan,7.9,7.31,8.61,light rain,91,1.54,2025-02-01 14:44:37
Bologna,8.92,8.47,9.8,light intensity drizzle,96,1.54,2025-02-01 14:44:37
Florence,13.41,12.34,14.19,clear sky,75,1.03,2025-02-01 14:44:37
Genova,5.87,5.6,7.09,overcast clouds,83,3.13,2025-02-01 14:44:37
Turin,3.1,2.62,4.45,overcast clouds,91,1.54,2025-02-01 14:44:37
Palermo,13.1,13.1,13.78,overcast clouds,72,4.36,2025-02-01 14:45:03
Catania,15.19,14.37,16.0,broken clouds,84,1.79,2025-02-01 14:45:03
Cagliari,13.04,12.88,13.82,scattered clouds,73,5.66,2025-02-01 14:45:03
Sassari,9.88,9.88,10.49,moderate rain,82,1.38,2025-02-01 14:45:03
Bari,15.19,13.82,16.3,few clouds,76,5.14,2025-02-01 14:45:03
Lecce,14.94,14.92,14.94,scattered clouds,67,1.03,2025-02-01 14:45:03
Naples,15.9,14.9,16.18,overcast clouds,69,0.45,2025-02-01 14:45:03
Rome,14.16,13.29,16.06,clear sky,60,2.57,2025-02-01 14:45:03
Milan,7.9,7.31,8.61,light rain,91,1.54,2025-02-01 14:45:03
Bologna,8.92,8.47,9.8,light intensity drizzle,96,1.54,2025-02-01 14:45:03
Florence,13.41,12.34,14.19,clear sky,75,1.03,2025-02-01 14:45:03
Genova,5.87,5.6,7.09,overcast clouds,83,3.13,2025-02-01 14:45:03
Turin,3.1,2.62,4.45,overcast clouds,91,1.54,2025-02-01 14:45:03
Palermo,12.54,12.54,13.78,overcast clouds,71,4.36,2025-02-01 15:00:36
Catania,15.03,14.29,16.0,broken clouds,87,1.34,2025-02-01 15:00:36
Cagliari,13.04,12.88,13.82,scattered clouds,73,5.66,2025-02-01 15:00:36
Sassari,9.88,9.88,10.49,light rain,82,1.38,2025-02-01 15:00:36
Bari,15.19,13.82,16.3,few clouds,76,5.14,2025-02-01 15:00:36
Lecce,14.94,14.92,14.94,scattered clouds,67,1.03,2025-02-01 15:00:36
Naples,16.49,14.9,17.34,clear sky,64,1.79,2025-02-01 15:00:36
Rome,15.58,13.81,16.72,clear sky,48,1.54,2025-02-01 15:00:36
Milan,7.77,7.31,8.54,light rain,91,1.54,2025-02-01 15:00:36
Bologna,8.99,8.85,9.8,light intensity drizzle,97,1.54,2025-02-01 15:00:36
Florence,13.69,12.42,14.47,clear sky,73,1.03,2025-02-01 15:00:36
Genova,5.83,5.2,7.25,overcast clouds,83,6.26,2025-02-01 15:00:36
Turin,3.1,2.69,4.45,light rain,91,0.92,2025-02-01 15:00:36
Palermo,11.99,11.99,11.99,overcast clouds,80,3.97,2025-02-01 16:26:05
Catania,16.02,13.81,16.88,scattered clouds,78,6.17,2025-02-01 16:26:05
Cagliari,13.48,12.05,14.37,few clouds,69,5.14,2025-02-01 16:26:05
Sassari,9.88,9.88,10.49,light rain,89,1.25,2025-02-01 16:26:05
Bari,14.7,13.36,15.19,clear sky,77,3.6,2025-02-01 16:26:05
Lecce,13.94,13.94,14.36,few clouds,77,2.06,2025-02-01 16:26:05
Naples,15.34,15.13,15.9,few clouds,69,2.57,2025-02-01 16:26:05
Rome,13.77,13.29,16.16,clear sky,61,2.57,2025-02-01 16:26:05
Milan,7.89,7.31,8.61,light intensity drizzle,92,2.57,2025-02-01 16:26:05
Bologna,9.1,8.47,9.8,broken clouds,97,1.03,2025-02-01 16:26:05
Florence,12.77,11.5,13.08,overcast clouds,75,2.48,2025-02-01 16:26:05
Genova,6.15,5.71,7.25,overcast clouds,80,1.79,2025-02-01 16:26:05
Turin,3.12,2.85,4.45,broken clouds,91,0.51,2025-02-01 16:26:05
Palermo,11.99,11.99,11.99,overcast clouds,80,3.97,2025-02-01 16:30:05
Catania,16.02,13.81,16.88,scattered clouds,79,6.17,2025-02-01 16:30:05
Cagliari,13.48,12.05,14.37,few clouds,69,5.14,2025-02-01 16:30:05
Sassari,9.88,9.88,10.49,overcast clouds,93,1.61,2025-02-01 16:30:05
Bari,14.7,13.36,15.19,clear sky,77,3.6,2025-02-01 16:30:05
Lecce,13.94,13.94,14.36,few clouds,77,2.06,2025-02-01 16:30:05
Naples,15.34,15.13,15.9,few clouds,69,2.57,2025-02-01 16:30:05
Rome,13.72,13.29,16.16,clear sky,61,2.57,2025-02-01 16:30:05
Milan,7.91,7.31,8.61,light intensity drizzle,92,2.57,2025-02-01 16:30:05
