City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Palermo,11.99,11.99,12.67,overcast clouds,93,2.14,2025-03-25 09:15:05
Catania,15.55,15.18,15.88,mist,93,1.54,2025-03-25 09:15:05
Cagliari,14.09,13.82,14.39,clear sky,70,2.06,2025-03-25 09:15:05
Sassari,12.88,12.88,14.38,scattered clouds,83,2.08,2025-03-25 09:15:05
Bari,16.81,16.19,17.37,broken clouds,84,2.24,2025-03-25 09:15:05
Lecce,16.59,16.59,16.59,overcast clouds,86,9.11,2025-03-25 09:15:05
Naples,16.59,16.34,16.8,few clouds,79,0.89,2025-03-25 09:15:05
Rome,14.71,13.58,16.16,few clouds,73,2.57,2025-03-25 09:15:05
Milan,11.77,10.82,13.86,clear sky,88,0.89,2025-03-25 09:15:05
Bologna,10.8,10.49,12.02,broken clouds,93,2.06,2025-03-25 09:15:05
Florence,13.73,13.36,15.11,scattered clouds,75,0.36,2025-03-25 09:15:05
Genova,9.97,7.58,11.26,overcast clouds,71,0.45,2025-03-25 09:15:05
Turin,9.42,7.39,10.4,few clouds,65,0.33,2025-03-25 09:15:05
Palermo,11.99,11.99,12.67,overcast clouds,92,2.21,2025-03-25 09:30:02
Catania,15.58,15.18,15.88,moderate rain,94,1.54,2025-03-25 09:30:02
Cagliari,14.46,13.05,14.95,clear sky,69,2.06,2025-03-25 09:30:02
Sassari,12.88,12.88,13.82,scattered clouds,83,2.08,2025-03-25 09:30:02
Bari,17.1,16.19,17.41,broken clouds,83,2.24,2025-03-25 09:30:02
Lecce,16.94,16.59,16.94,scattered clouds,88,5.66,2025-03-25 09:30:02
Naples,16.59,16.34,16.8,few clouds,77,0.51,2025-03-25 09:30:02
Rome,14.49,13.83,16.72,few clouds,75,2.57,2025-03-25 09:30:02
Milan,12.16,10.82,14.09,clear sky,87,1.34,2025-03-25 09:30:02
Bologna,10.94,10.59,12.02,broken clouds,92,2.06,2025-03-25 09:30:02
Florence,14.27,13.72,15.67,scattered clouds,72,0.36,2025-03-25 09:30:02
Genova,10.11,7.83,11.16,overcast clouds,72,1.79,2025-03-25 09:30:02
Turin,9.86,7.35,10.96,clear sky,64,1.03,2025-03-25 09:30:02
Palermo,11.99,11.99,12.67,overcast clouds,93,2.21,2025-03-25 09:45:02
Catania,15.58,15.18,15.88,moderate rain,94,2.57,2025-03-25 09:45:02
Cagliari,14.91,14.88,14.95,few clouds,62,2.06,2025-03-25 09:45:02
Sassari,12.88,12.88,14.93,scattered clouds,76,2.56,2025-03-25 09:45:02
Bari,17.76,17.37,18.19,broken clouds,80,3.09,2025-03-25 09:45:02
Lecce,16.94,16.59,16.94,scattered clouds,88,5.66,2025-03-25 09:45:02
Naples,17.33,16.53,17.36,few clouds,72,2.06,2025-03-25 09:45:02
Rome,15.76,14.92,17.46,clear sky,69,4.63,2025-03-25 09:45:02
Milan,12.71,11.82,14.43,clear sky,84,2.24,2025-03-25 09:45:02
Bologna,11.13,10.59,12.02,broken clouds,91,2.57,2025-03-25 09:45:02
Florence,14.46,13.72,15.96,few clouds,71,1.03,2025-03-25 09:45:02
Genova,10.73,8.38,12.37,overcast clouds,71,1.34,2025-03-25 09:45:02
Turin,8.27,7.35,10.6,clear sky,71,1.03,2025-03-25 09:45:02
Palermo,11.99,11.99,12.67,overcast clouds,92,2.21,2025-03-25 10:00:02
Catania,15.58,15.18,15.88,heavy intensity rain,94,2.57,2025-03-25 10:00:02
Cagliari,15.14,14.88,15.51,few clouds,61,2.06,2025-03-25 10:00:02
Sassari,12.88,12.88,12.88,scattered clouds,76,2.56,2025-03-25 10:00:02
Bari,18.08,17.37,18.36,broken clouds,79,3.09,2025-03-25 10:00:02
Lecce,16.94,16.94,17.14,scattered clouds,88,5.66,2025-03-25 10:00:02
Naples,17.43,16.53,18.4,few clouds,70,2.06,2025-03-25 10:00:02
Rome,16.27,14.92,17.83,clear sky,58,4.63,2025-03-25 10:00:02
Milan,13.25,11.82,14.99,clear sky,83,3.13,2025-03-25 10:00:02
Bologna,11.69,10.85,12.58,broken clouds,90,2.57,2025-03-25 10:00:02
