City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Palermo,7.54,5.45,7.54,clear sky,87,0.29,2025-03-04 07:53:21
Catania,8.87,7.88,10.18,broken clouds,94,2.06,2025-03-04 07:53:21
Cagliari,9.66,7.88,12.17,clear sky,80,2.06,2025-03-04 07:53:21
Sassari,6.88,6.88,6.88,overcast clouds,85,2.01,2025-03-04 07:53:21
Bari,7.51,6.77,8.26,few clouds,78,4.12,2025-03-04 07:53:21
Lecce,4.94,4.94,8.25,clear sky,100,2.57,2025-03-04 07:53:21
Naples,7.76,6.34,10.42,clear sky,67,3.09,2025-03-04 07:53:21
Rome,5.54,4.4,10.05,clear sky,83,1.54,2025-03-04 07:53:21
Milan,5.57,4.32,6.12,clear sky,87,0.63,2025-03-04 07:53:21
Bologna,4.82,3.82,5.03,clear sky,73,1.58,2025-03-04 07:53:21
Florence,6.97,6.97,7.28,clear sky,47,1.27,2025-03-04 07:53:21
Genova,5.19,4.12,7.38,clear sky,45,2.94,2025-03-04 07:53:21
Turin,1.98,1.51,2.15,broken clouds,57,3.3,2025-03-04 07:53:21
Palermo,8.1,5.45,8.1,clear sky,86,0.29,2025-03-04 08:00:03
Catania,9.02,7.88,11.85,broken clouds,93,2.06,2025-03-04 08:00:03
Cagliari,9.66,7.88,12.71,clear sky,80,2.06,2025-03-04 08:00:03
Sassari,6.88,6.88,6.88,overcast clouds,85,2.01,2025-03-04 08:00:03
Bari,7.51,6.77,8.26,few clouds,78,4.12,2025-03-04 08:00:03
Lecce,4.94,4.94,8.81,clear sky,100,2.57,2025-03-04 08:00:03
Naples,7.76,6.34,10.42,clear sky,67,3.09,2025-03-04 08:00:03
Rome,5.6,4.4,10.05,clear sky,83,1.54,2025-03-04 08:00:03
Milan,5.82,4.88,6.12,clear sky,87,0.63,2025-03-04 08:00:03
Bologna,4.82,3.82,5.03,clear sky,73,1.58,2025-03-04 08:00:03
Florence,6.97,6.97,7.28,clear sky,47,1.27,2025-03-04 08:00:03
Genova,5.28,4.12,7.38,clear sky,46,2.94,2025-03-04 08:00:03
Turin,1.98,1.72,2.15,broken clouds,57,3.3,2025-03-04 08:00:03
Palermo,9.21,7.67,9.21,clear sky,83,0.29,2025-03-04 08:15:09
Catania,9.88,9.85,11.85,scattered clouds,88,0.67,2025-03-04 08:15:09
Cagliari,13.28,13.26,13.28,overcast clouds,62,0.45,2025-03-04 08:15:09
Sassari,6.88,6.88,6.88,overcast clouds,85,2.01,2025-03-04 08:15:09
Bari,8.3,6.77,9.37,few clouds,75,2.57,2025-03-04 08:15:09
Lecce,9.36,9.36,9.36,clear sky,77,3.87,2025-03-04 08:15:09
Naples,8.91,8.34,10.42,clear sky,64,2.06,2025-03-04 08:15:09
Rome,7.07,5.06,10.23,clear sky,87,2.06,2025-03-04 08:15:09
Milan,5.74,3.58,6.12,clear sky,86,0.63,2025-03-04 08:15:09
Bologna,5.28,3.82,5.59,clear sky,70,1.34,2025-03-04 08:15:09
Florence,7.56,4.29,8.39,clear sky,56,1.27,2025-03-04 08:15:09
Genova,5.25,4.12,7.38,clear sky,44,2.94,2025-03-04 08:15:09
Turin,0.25,-0.38,2.7,broken clouds,57,3.3,2025-03-04 08:15:09
Palermo,9.34,9.34,9.34,clear sky,77,0.29,2025-03-04 08:30:05
Catania,11.0,9.75,11.85,scattered clouds,88,0.67,2025-03-04 08:30:05
Cagliari,10.94,8.88,14.37,clear sky,74,1.54,2025-03-04 08:30:05
Sassari,6.88,6.88,6.88,overcast clouds,77,1.7,2025-03-04 08:30:05
Bari,7.92,6.86,10.03,few clouds,76,2.57,2025-03-04 08:30:05
Lecce,8.94,8.94,9.92,clear sky,81,3.09,2025-03-04 08:30:05
Naples,9.19,8.34,10.42,clear sky,63,2.06,2025-03-04 08:30:05
Rome,6.8,4.69,10.61,clear sky,87,2.06,2025-03-04 08:30:05
Milan,6.2,3.7,6.68,clear sky,79,0.63,2025-03-04 08:30:05
Bologna,6.02,4.03,6.7,clear sky,70,1.08,2025-03-04 08:30:05
Florence,4.25,3.16,5.41,clear sky,73,1.27,2025-03-04 08:30:05
Genova,4.48,2.27,7.09,clear sky,52,1.34,2025-03-04 08:30:05
Turin,0.15,-0.74,2.62,broken clouds,78,3.3,2025-03-04 08:30:05
Palermo,9.76,9.76,10.45,clear sky,75,0.95,2025-03-04 08:45:04
Catania,10.66,9.75,12.4,scattered clouds,89,2.06,2025-03-04 08:45:04
Cagliari,12.92,11.88,14.93,clear sky,73,1.03,2025-03-04 08:45:04
Sassari,8.88,8.88,8.88,overcast clouds,77,1.7,2025-03-04 08:45:04
Bari,8.66,7.97,10.03,clear sky,76,3.99,2025-03-04 08:45:04
Lecce,8.94,8.94,11.03,clear sky,81,3.09,2025-03-04 08:45:04
Naples,10.2,10.06,10.42,clear sky,61,2.06,2025-03-04 08:45:04
Rome,8.02,6.06,11.58,clear sky,81,2.06,2025-03-04 08:45:04
Milan,6.82,5.82,7.86,clear sky,84,0.51,2025-03-04 08:45:04
Bologna,7.25,7.0,7.25,clear sky,64,0.89,2025-03-04 08:45:04
Florence,8.32,7.07,11.78,clear sky,59,1.21,2025-03-04 08:45:04
Genova,6.96,4.68,8.62,clear sky,47,2.33,2025-03-04 08:45:04
Turin,1.05,0.4,4.92,broken clouds,77,1.36,2025-03-04 08:45:04
Palermo,9.76,9.76,11.0,clear sky,78,0.95,2025-03-04 09:00:04
Catania,11.69,9.75,14.07,scattered clouds,83,2.06,2025-03-04 09:00:04
Cagliari,13.15,11.88,15.49,clear sky,73,1.03,2025-03-04 09:00:04
Sassari,8.88,8.88,8.88,overcast clouds,77,1.7,2025-03-04 09:00:04
Bari,9.74,9.08,11.19,few clouds,73,4.12,2025-03-04 09:00:04
Lecce,8.94,8.94,12.14,clear sky,81,3.09,2025-03-04 09:00:04
Naples,10.53,10.34,10.97,clear sky,60,2.06,2025-03-04 09:00:04
Rome,7.28,6.06,12.52,clear sky,76,2.06,2025-03-04 09:00:04
Milan,7.77,6.19,8.54,clear sky,83,0.45,2025-03-04 09:00:04
Bologna,7.81,7.8,8.11,clear sky,62,1.79,2025-03-04 09:00:04
Florence,8.32,7.07,12.34,clear sky,59,1.21,2025-03-04 09:00:04
Genova,6.76,5.2,8.62,clear sky,51,0.45,2025-03-04 09:00:04
Turin,3.15,1.29,3.96,broken clouds,64,1.36,2025-03-04 09:00:04
Palermo,10.32,10.32,10.32,clear sky,73,0.95,2025-03-04 09:15:03
Catania,10.96,10.88,13.51,scattered clouds,83,2.57,2025-03-04 09:15:03
Cagliari,14.91,14.88,15.49,clear sky,62,1.03,2025-03-04 09:15:03
Sassari,9.88,9.88,9.88,overcast clouds,77,1.7,2025-03-04 09:15:03
Bari,10.19,9.93,11.19,few clouds,72,3.6,2025-03-04 09:15:03
Lecce,12.7,12.7,12.7,clear sky,67,4.86,2025-03-04 09:15:03
Naples,11.45,10.97,11.8,clear sky,58,2.57,2025-03-04 09:15:03
Rome,9.17,7.06,12.62,clear sky,81,2.06,2025-03-04 09:15:03
Milan,8.3,6.75,9.09,clear sky,78,0.51,2025-03-04 09:15:03
Bologna,7.53,5.85,8.36,clear sky,64,2.57,2025-03-04 09:15:03
Florence,7.68,6.82,9.5,clear sky,57,1.03,2025-03-04 09:15:03
Genova,6.99,5.76,8.62,clear sky,52,1.34,2025-03-04 09:15:03
Turin,4.53,2.27,5.07,broken clouds,61,1.36,2025-03-04 09:15:03
Palermo,10.32,10.32,10.32,clear sky,65,1.35,2025-03-04 09:30:03
Catania,12.07,10.88,14.62,scattered clouds,80,2.57,2025-03-04 09:30:03
Cagliari,15.14,14.88,15.51,clear sky,61,1.34,2025-03-04 09:30:03
Sassari,9.88,9.88,9.88,overcast clouds,71,1.76,2025-03-04 09:30:03
Bari,10.85,10.49,11.21,few clouds,71,3.6,2025-03-04 09:30:03
Lecce,11.94,11.94,12.7,clear sky,62,3.09,2025-03-04 09:30:03
Naples,11.92,10.97,12.36,clear sky,55,2.57,2025-03-04 09:30:03
Rome,7.84,7.06,12.83,clear sky,74,2.06,2025-03-04 09:30:03
Milan,8.91,7.31,9.43,clear sky,78,0.89,2025-03-04 09:30:03
Bologna,7.83,5.85,8.92,clear sky,64,2.57,2025-03-04 09:30:03
Florence,7.87,6.82,10.05,clear sky,56,1.03,2025-03-04 09:30:03
Genova,7.28,5.6,8.62,clear sky,51,0.89,2025-03-04 09:30:03
Turin,5.26,2.4,6.73,clear sky,58,0.51,2025-03-04 09:30:03
Palermo,11.43,11.43,11.43,clear sky,73,1.35,2025-03-04 09:45:03
Catania,12.55,10.96,14.15,scattered clouds,79,2.06,2025-03-04 09:45:03
Cagliari,15.14,14.88,15.51,clear sky,61,1.54,2025-03-04 09:45:03
Sassari,11.88,11.88,16.04,overcast clouds,71,1.76,2025-03-04 09:45:03
Bari,11.45,11.04,12.25,scattered clouds,69,3.09,2025-03-04 09:45:03
Lecce,11.94,11.94,13.25,clear sky,62,3.09,2025-03-04 09:45:03
Naples,12.66,11.53,12.91,clear sky,51,3.09,2025-03-04 09:45:03
Rome,8.37,7.83,13.39,clear sky,72,2.57,2025-03-04 09:45:03
Milan,9.66,8.42,10.76,clear sky,77,0.51,2025-03-04 09:45:03
Bologna,9.02,7.85,9.47,clear sky,59,2.06,2025-03-04 09:45:03
Florence,9.04,7.61,10.85,clear sky,55,0.51,2025-03-04 09:45:03
Genova,8.07,6.31,9.43,clear sky,49,1.34,2025-03-04 09:45:03
Turin,6.94,4.45,7.29,broken clouds,55,0.88,2025-03-04 09:45:03
Palermo,11.43,11.43,12.67,clear sky,72,1.35,2025-03-04 10:00:05
Catania,13.39,10.96,15.18,scattered clouds,75,2.06,2025-03-04 10:00:05
Cagliari,15.37,14.88,16.06,clear sky,61,1.54,2025-03-04 10:00:05
Sassari,11.88,11.88,16.6,overcast clouds,71,1.76,2025-03-04 10:00:05
Bari,11.95,11.6,12.32,scattered clouds,68,3.09,2025-03-04 10:00:05
Lecce,11.94,11.94,13.25,clear sky,62,3.09,2025-03-04 10:00:05
Naples,12.84,11.53,13.47,clear sky,50,3.09,2025-03-04 10:00:05
Rome,9.52,8.85,13.39,clear sky,70,0.98,2025-03-04 10:00:05
Milan,10.12,8.77,11.75,clear sky,76,0.51,2025-03-04 10:00:05
Bologna,9.16,7.85,10.03,clear sky,61,2.06,2025-03-04 10:00:05
Florence,9.23,7.82,13.23,clear sky,53,0.51,2025-03-04 10:00:05
Genova,8.71,6.47,9.68,clear sky,48,0.89,2025-03-04 10:00:05
Turin,7.47,3.51,8.4,broken clouds,51,0.88,2025-03-04 10:00:05
Palermo,11.43,11.43,12.67,clear sky,70,1.35,2025-03-04 10:15:04
Catania,14.05,13.88,14.15,scattered clouds,71,1.54,2025-03-04 10:15:04
Cagliari,15.95,15.88,16.6,few clouds,59,2.24,2025-03-04 10:15:04
Sassari,13.88,13.88,13.88,overcast clouds,71,1.76,2025-03-04 10:15:04
Bari,12.36,11.6,13.19,scattered clouds,68,3.13,2025-03-04 10:15:04
Lecce,13.25,13.25,13.25,clear sky,53,4.84,2025-03-04 10:15:04
Naples,12.99,11.53,13.47,clear sky,48,3.09,2025-03-04 10:15:04
Rome,10.54,9.69,12.83,scattered clouds,71,2.06,2025-03-04 10:15:04
Milan,10.01,8.82,11.64,clear sky,76,1.54,2025-03-04 10:15:04
Bologna,9.73,8.82,10.03,clear sky,60,2.57,2025-03-04 10:15:04
Florence,9.97,8.72,11.41,clear sky,51,1.03,2025-03-04 10:15:04
Genova,9.23,7.58,10.23,clear sky,47,2.68,2025-03-04 10:15:04
Turin,8.35,5.17,8.96,broken clouds,50,0.88,2025-03-04 10:15:04
Palermo,11.99,11.99,12.67,clear sky,72,1.35,2025-03-04 10:30:05
Catania,14.47,13.0,15.3,scattered clouds,70,1.54,2025-03-04 10:30:05
Cagliari,15.97,15.05,16.06,few clouds,59,3.6,2025-03-04 10:30:05
Sassari,13.88,13.88,13.88,overcast clouds,64,2.01,2025-03-04 10:30:05
Bari,12.76,12.25,13.19,scattered clouds,66,3.09,2025-03-04 10:30:05
Lecce,13.94,13.81,13.94,clear sky,51,3.6,2025-03-04 10:30:05
Naples,13.31,11.53,14.02,clear sky,48,3.09,2025-03-04 10:30:05
Rome,10.64,9.96,13.94,clear sky,67,2.06,2025-03-04 10:30:05
Milan,10.97,9.13,11.95,clear sky,76,0.89,2025-03-04 10:30:05
Bologna,9.87,9.37,10.34,clear sky,58,2.57,2025-03-04 10:30:05
Florence,9.86,8.82,11.97,clear sky,52,1.03,2025-03-04 10:30:05
Genova,9.02,8.13,9.59,clear sky,46,3.13,2025-03-04 10:30:05
Turin,8.17,5.35,9.99,clear sky,51,1.03,2025-03-04 10:30:05
Palermo,11.99,11.99,12.67,clear sky,69,1.36,2025-03-04 10:45:08
Catania,14.95,12.15,15.74,scattered clouds,70,1.03,2025-03-04 10:45:08
Cagliari,16.28,15.05,16.62,scattered clouds,59,3.6,2025-03-04 10:45:08
Sassari,14.88,14.88,14.88,overcast clouds,64,2.01,2025-03-04 10:45:08
Bari,12.36,11.6,13.19,scattered clouds,66,3.09,2025-03-04 10:45:08
Lecce,13.94,13.81,13.94,clear sky,51,3.6,2025-03-04 10:45:08
Naples,13.72,11.53,14.02,clear sky,47,2.57,2025-03-04 10:45:08
Rome,11.12,10.83,13.94,clear sky,65,2.06,2025-03-04 10:45:08
Milan,11.21,10.08,12.77,clear sky,71,1.03,2025-03-04 10:45:08
Bologna,10.52,9.85,11.45,clear sky,57,3.09,2025-03-04 10:45:08
Florence,11.49,10.82,14.34,clear sky,49,0.51,2025-03-04 10:45:08
Genova,10.06,8.2,11.16,clear sky,47,3.13,2025-03-04 10:45:08
Turin,8.64,5.73,10.4,broken clouds,47,1.38,2025-03-04 10:45:08
Palermo,12.54,12.54,13.22,clear sky,69,1.36,2025-03-04 11:00:05
Catania,14.82,13.0,15.82,scattered clouds,73,1.03,2025-03-04 11:00:05
Cagliari,16.36,15.05,17.15,scattered clouds,58,3.6,2025-03-04 11:00:05
Sassari,14.88,14.88,14.88,overcast clouds,64,2.01,2025-03-04 11:00:05
Bari,12.36,11.6,13.19,scattered clouds,67,3.58,2025-03-04 11:00:05
Lecce,13.94,13.94,14.36,clear sky,51,3.6,2025-03-04 11:00:05
Naples,13.64,11.9,14.02,clear sky,45,2.57,2025-03-04 11:00:05
Rome,12.08,11.06,14.5,few clouds,67,2.06,2025-03-04 11:00:05
Milan,11.76,10.82,12.86,clear sky,70,1.03,2025-03-04 11:00:05
Bologna,10.92,10.58,11.45,clear sky,57,0.89,2025-03-04 11:00:05
Florence,11.63,10.82,14.34,clear sky,49,0.51,2025-03-04 11:00:05
Genova,9.52,7.98,10.8,clear sky,45,4.12,2025-03-04 11:00:05
Turin,9.16,6.02,10.55,broken clouds,46,1.38,2025-03-04 11:00:05
Palermo,12.54,12.54,13.78,clear sky,68,1.36,2025-03-04 11:15:04
Catania,13.87,13.51,13.88,scattered clouds,69,2.06,2025-03-04 11:15:04
Cagliari,16.18,15.88,17.15,scattered clouds,58,4.12,2025-03-04 11:15:04
Sassari,14.88,14.88,14.88,overcast clouds,64,2.01,2025-03-04 11:15:04
Bari,12.86,12.15,13.43,scattered clouds,67,3.6,2025-03-04 11:15:04
Lecce,14.36,14.36,14.36,clear sky,47,5.38,2025-03-04 11:15:04
Naples,14.6,14.34,15.33,clear sky,39,1.54,2025-03-04 11:15:04
Rome,12.47,12.18,14.5,few clouds,64,2.06,2025-03-04 11:15:04
Milan,12.1,11.36,13.32,few clouds,72,0.45,2025-03-04 11:15:04
Bologna,11.44,11.04,12.56,clear sky,55,2.57,2025-03-04 11:15:04
Florence,12.2,11.5,13.39,clear sky,46,1.03,2025-03-04 11:15:04
Genova,9.49,7.98,11.16,clear sky,47,4.12,2025-03-04 11:15:04
Turin,9.95,6.85,10.62,broken clouds,46,1.38,2025-03-04 11:15:04
Palermo,13.1,13.1,13.78,clear sky,68,1.36,2025-03-04 11:30:04
Catania,15.54,13.51,16.42,scattered clouds,68,2.06,2025-03-04 11:30:04
Cagliari,16.36,15.88,17.15,scattered clouds,58,4.12,2025-03-04 11:30:04
Sassari,14.88,14.88,14.88,broken clouds,59,2.41,2025-03-04 11:30:04
Bari,12.86,12.15,13.43,scattered clouds,67,3.6,2025-03-04 11:30:04
Lecce,14.94,13.81,14.94,few clouds,41,5.14,2025-03-04 11:30:04
Naples,14.94,13.9,15.62,clear sky,38,1.54,2025-03-04 11:30:04
Rome,13.39,12.4,15.05,few clouds,58,2.06,2025-03-04 11:30:04
Milan,12.39,11.6,13.41,few clouds,70,0.45,2025-03-04 11:30:04
Bologna,11.85,11.6,13.14,clear sky,54,2.57,2025-03-04 11:30:04
Florence,13.05,12.25,14.9,clear sky,47,1.09,2025-03-04 11:30:04
Genova,9.5,7.98,11.26,clear sky,43,3.6,2025-03-04 11:30:04
Turin,9.83,7.35,10.62,clear sky,47,1.03,2025-03-04 11:30:04
Palermo,13.1,13.1,13.78,clear sky,60,1.51,2025-03-04 11:45:04
Catania,15.67,13.51,16.42,scattered clouds,68,2.06,2025-03-04 11:45:04
Cagliari,17.03,16.05,17.17,scattered clouds,56,4.12,2025-03-04 11:45:04
Sassari,16.88,16.88,16.88,broken clouds,59,2.41,2025-03-04 11:45:04
Bari,12.99,12.15,13.52,few clouds,65,3.13,2025-03-04 11:45:04
Lecce,14.94,14.36,14.94,few clouds,41,5.14,2025-03-04 11:45:04
Naples,15.34,13.9,15.62,clear sky,38,1.54,2025-03-04 11:45:04
Rome,13.41,12.4,15.23,few clouds,58,2.06,2025-03-04 11:45:04
Milan,13.0,12.15,14.43,clear sky,65,1.03,2025-03-04 11:45:04
Bologna,11.95,11.69,12.92,clear sky,52,3.09,2025-03-04 11:45:04
Florence,13.84,13.36,15.67,clear sky,41,1.03,2025-03-04 11:45:04
Genova,10.56,8.54,12.27,clear sky,44,3.6,2025-03-04 11:45:04
Turin,10.23,8.15,10.62,broken clouds,47,1.83,2025-03-04 11:45:04
Palermo,13.1,13.1,13.78,clear sky,59,1.51,2025-03-04 12:00:10
Catania,15.52,14.07,16.42,scattered clouds,68,2.06,2025-03-04 12:00:10
Cagliari,17.12,16.05,17.71,scattered clouds,56,4.12,2025-03-04 12:00:10
Sassari,16.88,16.88,16.88,broken clouds,59,2.41,2025-03-04 12:00:10
Bari,13.03,12.15,13.99,few clouds,65,3.13,2025-03-04 12:00:10
Lecce,14.94,14.36,14.94,few clouds,41,5.14,2025-03-04 12:00:10
Naples,15.67,13.9,16.18,clear sky,38,1.54,2025-03-04 12:00:10
Rome,13.96,12.7,15.79,few clouds,59,2.06,2025-03-04 12:00:10
Milan,13.26,12.71,14.43,clear sky,63,1.03,2025-03-04 12:00:10
Bologna,12.52,11.85,13.69,clear sky,52,3.09,2025-03-04 12:00:10
Florence,14.05,13.82,16.22,clear sky,41,1.03,2025-03-04 12:00:10
Genova,10.35,8.62,11.91,clear sky,43,4.02,2025-03-04 12:00:10
Turin,10.54,7.69,11.18,broken clouds,48,1.83,2025-03-04 12:00:10
