City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Palermo,13.1,12.11,13.1,overcast clouds,91,0.19,2025-03-24 08:21:18
Catania,17.23,15.88,18.04,broken clouds,84,1.03,2025-03-24 08:21:18
Cagliari,11.52,9.88,13.84,clear sky,78,2.06,2025-03-24 08:21:18
Sassari,11.88,11.88,11.88,clear sky,83,2.35,2025-03-24 08:21:18
Bari,17.25,16.7,17.41,scattered clouds,81,4.63,2025-03-24 08:21:18
Lecce,16.94,16.94,17.7,broken clouds,88,11.83,2025-03-24 08:21:18
Naples,14.6,14.34,15.42,mist,89,1.54,2025-03-24 08:21:18
Rome,13.66,13.0,14.92,few clouds,90,1.54,2025-03-24 08:21:18
Milan,9.08,8.41,9.41,light rain,93,1.54,2025-03-24 08:21:18
Bologna,12.09,10.7,12.81,clear sky,84,2.06,2025-03-24 08:21:18
Florence,11.36,10.39,13.39,few clouds,87,0.51,2025-03-24 08:21:18
Genova,7.18,5.68,8.62,overcast clouds,91,3.6,2025-03-24 08:21:18
Turin,4.7,4.26,6.16,overcast clouds,93,0.62,2025-03-24 08:21:18
Palermo,13.1,12.11,13.1,overcast clouds,91,0.19,2025-03-24 08:30:11
Catania,17.23,15.88,18.04,light rain,85,1.03,2025-03-24 08:30:11
Cagliari,11.52,9.88,13.84,clear sky,78,2.06,2025-03-24 08:30:11
Sassari,11.88,11.88,11.88,clear sky,72,2.81,2025-03-24 08:30:11
Bari,17.59,17.19,17.88,scattered clouds,79,4.63,2025-03-24 08:30:11
Lecce,16.94,16.94,17.7,broken clouds,88,11.83,2025-03-24 08:30:11
Naples,14.6,14.34,15.42,mist,89,1.54,2025-03-24 08:30:11
Rome,13.62,13.0,15.47,few clouds,90,1.54,2025-03-24 08:30:11
Milan,9.56,8.7,10.01,light rain,93,1.54,2025-03-24 08:30:11
Bologna,12.1,10.7,12.81,clear sky,84,2.06,2025-03-24 08:30:11
Florence,11.8,10.82,13.39,few clouds,86,0.51,2025-03-24 08:30:11
Genova,7.39,5.68,8.62,overcast clouds,91,3.6,2025-03-24 08:30:11
Turin,4.7,4.26,6.16,overcast clouds,93,0.62,2025-03-24 08:30:11
Palermo,13.1,13.1,13.1,overcast clouds,91,0.89,2025-03-24 08:45:02
Catania,17.05,15.88,17.96,light rain,85,1.54,2025-03-24 08:45:02
Cagliari,12.92,11.88,14.39,clear sky,75,1.79,2025-03-24 08:45:02
Sassari,13.88,13.88,13.88,clear sky,72,2.81,2025-03-24 08:45:02
Bari,18.06,17.37,18.26,few clouds,76,6.26,2025-03-24 08:45:02
Lecce,16.94,16.94,17.7,broken clouds,88,11.83,2025-03-24 08:45:02
Naples,15.34,15.13,15.62,mist,87,1.03,2025-03-24 08:45:02
Rome,13.99,13.0,16.41,few clouds,88,1.03,2025-03-24 08:45:02
Milan,9.79,8.97,10.2,light rain,93,1.03,2025-03-24 08:45:02
Bologna,12.49,11.6,12.81,clear sky,82,1.54,2025-03-24 08:45:02
Florence,13.24,12.05,14.34,few clouds,79,0.51,2025-03-24 08:45:02
Genova,8.01,6.53,9.18,overcast clouds,89,0.89,2025-03-24 08:45:02
Turin,5.1,4.26,6.16,light rain,93,0.56,2025-03-24 08:45:02
Palermo,13.1,13.1,13.1,overcast clouds,92,0.89,2025-03-24 09:00:04
Catania,17.23,15.88,18.04,broken clouds,85,1.54,2025-03-24 09:00:04
Cagliari,13.15,11.88,15.49,clear sky,74,2.24,2025-03-24 09:00:04
Sassari,13.88,13.88,13.88,clear sky,72,2.81,2025-03-24 09:00:04
Bari,18.06,17.81,18.26,few clouds,76,6.71,2025-03-24 09:00:04
Lecce,16.94,16.94,18.25,broken clouds,88,11.83,2025-03-24 09:00:04
Naples,15.34,15.13,16.44,mist,86,1.03,2025-03-24 09:00:04
Rome,14.24,13.83,16.41,few clouds,88,1.03,2025-03-24 09:00:04
Milan,9.92,8.97,10.57,scattered clouds,93,1.03,2025-03-24 09:00:04
Bologna,12.69,11.25,13.67,clear sky,81,1.54,2025-03-24 09:00:04
Florence,13.38,12.81,14.74,few clouds,78,0.51,2025-03-24 09:00:04
Genova,9.29,7.02,10.71,overcast clouds,83,0.45,2025-03-24 09:00:04
Turin,5.25,4.85,6.48,light rain,92,0.56,2025-03-24 09:00:04
Palermo,14.21,12.67,14.21,overcast clouds,92,0.89,2025-03-24 09:15:02
Catania,17.48,16.88,18.04,drizzle,86,1.54,2025-03-24 09:15:02
Cagliari,14.55,13.88,15.51,clear sky,70,2.06,2025-03-24 09:15:02
Sassari,14.88,14.88,14.88,clear sky,72,2.81,2025-03-24 09:15:02
Bari,18.34,17.37,18.52,few clouds,75,5.81,2025-03-24 09:15:02
Lecce,18.25,18.25,18.25,overcast clouds,74,11.79,2025-03-24 09:15:02
Naples,15.67,15.34,17.0,mist,88,1.03,2025-03-24 09:15:02
Rome,14.82,14.06,17.52,few clouds,87,1.03,2025-03-24 09:15:02
Milan,10.01,9.25,10.57,scattered clouds,93,1.03,2025-03-24 09:15:02
Bologna,12.98,12.71,13.69,clear sky,79,2.06,2025-03-24 09:15:02
Florence,13.71,12.61,14.5,few clouds,77,0.51,2025-03-24 09:15:02
Genova,9.33,7.58,10.58,overcast clouds,86,0.89,2025-03-24 09:15:02
Turin,5.28,4.85,7.03,light rain,93,0.56,2025-03-24 09:15:02
Palermo,14.21,13.22,14.21,overcast clouds,90,0.89,2025-03-24 09:30:03
Catania,17.89,16.88,18.6,drizzle,87,1.54,2025-03-24 09:30:03
Cagliari,14.78,13.88,16.6,clear sky,70,2.06,2025-03-24 09:30:03
Sassari,14.88,14.88,14.88,clear sky,72,2.81,2025-03-24 09:30:03
Bari,18.19,17.37,18.52,few clouds,75,5.14,2025-03-24 09:30:03
Lecce,17.94,17.94,18.25,broken clouds,82,12.35,2025-03-24 09:30:03
Naples,15.81,15.34,17.0,mist,88,1.03,2025-03-24 09:30:03
Rome,15.05,14.4,17.52,mist,88,0.51,2025-03-24 09:30:03
Milan,10.4,9.72,11.19,scattered clouds,93,1.03,2025-03-24 09:30:03
Bologna,13.32,12.85,13.82,clear sky,78,2.06,2025-03-24 09:30:03
Florence,14.3,13.23,15.3,few clouds,75,0.51,2025-03-24 09:30:03
Genova,9.79,8.13,11.14,overcast clouds,85,0.45,2025-03-24 09:30:03
Turin,5.61,4.81,6.72,moderate rain,93,1.03,2025-03-24 09:30:03
Palermo,14.21,13.78,14.21,overcast clouds,91,2.12,2025-03-24 09:45:02
Catania,17.89,16.88,18.6,light intensity drizzle,85,1.54,2025-03-24 09:45:02
Cagliari,15.95,15.88,16.6,clear sky,61,1.79,2025-03-24 09:45:02
Sassari,13.88,13.88,16.04,scattered clouds,61,3.28,2025-03-24 09:45:02
Bari,18.36,17.92,18.52,overcast clouds,75,6.26,2025-03-24 09:45:02
Lecce,17.94,17.94,18.25,broken clouds,82,12.35,2025-03-24 09:45:02
Naples,16.41,15.42,17.0,mist,84,0.51,2025-03-24 09:45:02
Rome,15.45,14.83,17.62,few clouds,88,1.54,2025-03-24 09:45:02
Milan,10.6,9.72,11.66,few clouds,91,1.54,2025-03-24 09:45:02
Bologna,13.72,13.11,14.25,clear sky,77,3.09,2025-03-24 09:45:02
Florence,14.9,13.79,16.31,few clouds,74,1.03,2025-03-24 09:45:02
Genova,10.44,7.94,12.09,broken clouds,75,2.0,2025-03-24 09:45:02
Turin,5.72,4.81,7.59,moderate rain,93,1.03,2025-03-24 09:45:02
