City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Palermo,10.87,9.34,10.87,clear sky,89,0.72,2025-02-18 09:24:52
Catania,13.25,12.0,14.07,broken clouds,90,5.14,2025-02-18 09:24:52
Cagliari,9.66,7.88,12.17,few clouds,81,2.06,2025-02-18 09:24:52
Sassari,5.88,5.88,5.88,few clouds,83,1.96,2025-02-18 09:24:52
Bari,9.61,9.19,10.19,scattered clouds,76,3.13,2025-02-18 09:24:52
Lecce,9.94,9.94,10.48,broken clouds,76,3.09,2025-02-18 09:24:52
Naples,10.54,10.34,11.25,scattered clouds,68,1.54,2025-02-18 09:24:52
Rome,7.43,6.83,11.96,scattered clouds,78,2.57,2025-02-18 09:24:52
Milan,4.82,4.09,5.08,broken clouds,79,1.03,2025-02-18 09:24:52
Bologna,2.55,1.85,2.8,broken clouds,87,0.51,2025-02-18 09:24:52
Florence,4.07,3.59,6.78,broken clouds,78,0.51,2025-02-18 09:24:52
Genova,2.62,1.87,4.31,scattered clouds,74,2.24,2025-02-18 09:24:52
Turin,-0.55,-1.26,1.51,broken clouds,84,0.51,2025-02-18 09:24:52
Palermo,10.87,9.34,10.87,clear sky,89,0.72,2025-02-18 09:30:05
Catania,13.45,12.0,14.15,broken clouds,89,5.14,2025-02-18 09:30:05
Cagliari,9.66,7.88,12.17,few clouds,81,2.06,2025-02-18 09:30:05
Sassari,5.88,5.88,5.88,few clouds,83,1.96,2025-02-18 09:30:05
Bari,9.61,9.19,10.19,scattered clouds,76,3.13,2025-02-18 09:30:05
Lecce,9.94,9.94,10.48,broken clouds,76,3.09,2025-02-18 09:30:05
Naples,10.54,10.34,11.25,scattered clouds,68,1.54,2025-02-18 09:30:05
Rome,8.28,7.4,11.96,clear sky,76,2.57,2025-02-18 09:30:05
Milan,5.01,4.25,5.57,broken clouds,75,1.34,2025-02-18 09:30:05
Bologna,2.55,1.85,2.8,broken clouds,87,0.51,2025-02-18 09:30:05
Florence,4.07,3.59,6.78,broken clouds,78,0.51,2025-02-18 09:30:05
Genova,2.71,1.87,4.31,scattered clouds,74,1.34,2025-02-18 09:30:05
Turin,-0.55,-1.26,1.51,broken clouds,84,0.51,2025-02-18 09:30:05
Palermo,11.43,9.89,11.43,clear sky,88,1.15,2025-02-18 09:45:02
Catania,13.64,12.0,14.88,broken clouds,88,6.17,2025-02-18 09:45:02
Cagliari,10.24,8.88,12.17,few clouds,84,3.09,2025-02-18 09:45:02
Sassari,5.88,5.88,5.88,few clouds,76,1.74,2025-02-18 09:45:02
Bari,9.89,9.37,10.19,scattered clouds,74,3.6,2025-02-18 09:45:02
Lecce,9.94,9.94,11.03,broken clouds,76,3.09,2025-02-18 09:45:02
Naples,10.66,10.34,11.8,overcast clouds,67,1.54,2025-02-18 09:45:02
Rome,8.26,7.4,11.96,clear sky,76,1.54,2025-02-18 09:45:02
Milan,5.22,4.41,5.57,broken clouds,74,1.03,2025-02-18 09:45:02
Bologna,2.77,1.85,2.81,broken clouds,86,1.54,2025-02-18 09:45:02
Florence,5.28,4.47,7.34,scattered clouds,72,1.03,2025-02-18 09:45:02
Genova,3.29,2.76,4.98,broken clouds,71,3.58,2025-02-18 09:45:02
Turin,-0.47,-0.74,1.16,broken clouds,84,0.51,2025-02-18 09:45:02
Palermo,11.43,10.45,11.43,clear sky,88,1.15,2025-02-18 10:00:02
Catania,13.91,12.0,14.88,broken clouds,87,6.17,2025-02-18 10:00:02
Cagliari,10.7,8.88,13.28,few clouds,84,3.09,2025-02-18 10:00:02
Sassari,12.48,12.48,12.48,few clouds,76,1.74,2025-02-18 10:00:02
Bari,10.22,9.93,10.75,scattered clouds,73,3.6,2025-02-18 10:00:02
Lecce,9.94,9.94,11.03,broken clouds,76,3.09,2025-02-18 10:00:02
Naples,10.66,10.34,12.29,overcast clouds,67,1.54,2025-02-18 10:00:02
Rome,9.42,8.06,12.06,scattered clouds,76,1.54,2025-02-18 10:00:02
Milan,5.23,4.81,5.76,broken clouds,74,1.03,2025-02-18 10:00:02
Bologna,2.78,1.85,3.47,broken clouds,86,1.54,2025-02-18 10:00:02
Florence,5.54,4.74,7.89,scattered clouds,74,1.03,2025-02-18 10:00:02
Genova,3.29,2.76,5.42,broken clouds,71,1.79,2025-02-18 10:00:02
Turin,-0.27,-0.74,1.16,broken clouds,84,0.51,2025-02-18 10:00:02
Palermo,11.99,11.56,11.99,clear sky,86,1.15,2025-02-18 10:15:02
Catania,14.06,12.63,14.88,scattered clouds,85,6.17,2025-02-18 10:15:02
Cagliari,13.28,12.71,13.28,clear sky,63,1.79,2025-02-18 10:15:02
Sassari,8.88,8.88,8.88,few clouds,76,1.74,2025-02-18 10:15:02
Bari,10.39,9.93,11.25,scattered clouds,72,3.09,2025-02-18 10:15:02
Lecce,11.03,11.03,11.03,scattered clouds,70,5.01,2025-02-18 10:15:02
Naples,12.35,12.34,12.84,clear sky,61,2.57,2025-02-18 10:15:02
Rome,9.96,9.02,11.9,scattered clouds,76,2.06,2025-02-18 10:15:02
Milan,5.52,4.81,5.82,broken clouds,73,1.34,2025-02-18 10:15:02
Bologna,3.31,2.16,3.47,broken clouds,86,2.06,2025-02-18 10:15:02
Florence,6.11,5.3,8.39,few clouds,72,1.03,2025-02-18 10:15:02
Genova,3.46,2.76,5.35,broken clouds,71,2.24,2025-02-18 10:15:02
Turin,-0.19,-0.71,1.16,broken clouds,82,1.92,2025-02-18 10:15:02
Palermo,11.43,11.43,12.11,clear sky,85,0.66,2025-02-18 10:30:02
Catania,13.54,12.53,14.62,broken clouds,89,2.24,2025-02-18 10:30:02
Cagliari,11.96,9.88,13.84,few clouds,79,2.06,2025-02-18 10:30:02
Sassari,8.88,8.88,8.88,clear sky,66,1.71,2025-02-18 10:30:02
Bari,10.38,9.93,10.75,scattered clouds,71,3.13,2025-02-18 10:30:02
Lecce,10.94,10.94,11.03,scattered clouds,66,5.14,2025-02-18 10:30:02
Naples,12.47,12.34,12.91,clear sky,61,2.57,2025-02-18 10:30:02
Rome,9.2,8.83,11.9,broken clouds,76,2.06,2025-02-18 10:30:02
Milan,5.68,4.53,6.12,broken clouds,72,0.51,2025-02-18 10:30:02
Bologna,3.31,2.16,3.47,broken clouds,85,2.06,2025-02-18 10:30:02
Florence,6.45,5.82,8.45,few clouds,73,1.03,2025-02-18 10:30:02
Genova,3.35,2.43,5.42,broken clouds,71,2.24,2025-02-18 10:30:02
Turin,-0.11,-0.71,1.16,broken clouds,80,0.51,2025-02-18 10:30:02
Palermo,12.54,12.54,13.78,clear sky,85,0.66,2025-02-18 10:45:02
Catania,13.7,12.53,14.62,broken clouds,88,1.79,2025-02-18 10:45:02
Cagliari,13.74,12.88,14.95,few clouds,75,2.06,2025-02-18 10:45:02
Sassari,11.88,11.88,11.88,clear sky,66,1.71,2025-02-18 10:45:02
Bari,10.49,9.93,11.19,scattered clouds,69,3.6,2025-02-18 10:45:02
Lecce,10.94,10.94,11.59,scattered clouds,66,5.14,2025-02-18 10:45:02
Naples,12.59,12.34,13.47,clear sky,63,2.06,2025-02-18 10:45:02
Rome,9.36,8.83,11.9,broken clouds,75,2.06,2025-02-18 10:45:02
Milan,5.56,4.53,5.82,broken clouds,73,1.54,2025-02-18 10:45:02
Bologna,3.61,2.16,5.14,broken clouds,84,2.06,2025-02-18 10:45:02
Florence,7.51,6.97,9.0,scattered clouds,67,1.03,2025-02-18 10:45:02
Genova,3.77,3.36,5.97,broken clouds,70,4.02,2025-02-18 10:45:02
Turin,-0.09,-0.71,1.16,broken clouds,79,0.51,2025-02-18 10:45:02
Palermo,12.54,12.54,13.78,clear sky,82,0.66,2025-02-18 11:00:02
Catania,13.53,12.53,14.15,broken clouds,88,1.34,2025-02-18 11:00:02
Cagliari,13.74,12.88,14.95,few clouds,75,2.06,2025-02-18 11:00:02
Sassari,11.88,11.88,11.88,clear sky,66,1.71,2025-02-18 11:00:02
Bari,11.24,11.14,12.37,scattered clouds,66,3.6,2025-02-18 11:00:02
Lecce,10.94,10.94,11.59,scattered clouds,66,5.14,2025-02-18 11:00:02
Naples,12.59,12.34,13.95,clear sky,63,2.06,2025-02-18 11:00:02
Rome,10.59,9.58,11.96,scattered clouds,71,2.06,2025-02-18 11:00:02
Milan,5.59,5.08,5.82,broken clouds,73,1.54,2025-02-18 11:00:02
Bologna,4.18,2.85,6.25,broken clouds,81,2.06,2025-02-18 11:00:02
Florence,7.74,7.25,9.0,scattered clouds,66,1.03,2025-02-18 11:00:02
Genova,4.39,2.98,6.26,broken clouds,63,3.13,2025-02-18 11:00:02
Turin,0.04,-0.19,1.16,broken clouds,79,0.51,2025-02-18 11:00:02
