City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Palermo,10.87,10.87,11.0,overcast clouds,87,1.1,2025-02-14 09:17:27
Catania,14.41,11.88,15.74,clear sky,80,4.63,2025-02-14 09:17:27
Cagliari,11.43,9.05,12.73,scattered clouds,83,3.6,2025-02-14 09:17:27
Sassari,11.88,11.6,11.88,broken clouds,89,5.62,2025-02-14 09:17:27
Bari,12.44,12.19,12.92,clear sky,80,3.09,2025-02-14 09:17:27
Lecce,13.25,13.25,13.25,overcast clouds,92,2.81,2025-02-14 09:17:27
Naples,13.4,11.9,13.47,broken clouds,83,3.13,2025-02-14 09:17:27
Rome,8.9,8.29,10.06,light rain,94,2.57,2025-02-14 09:17:27
Milan,6.0,5.25,7.31,scattered clouds,91,1.79,2025-02-14 09:17:27
Bologna,8.25,7.85,8.67,light rain,96,2.06,2025-02-14 09:17:27
Florence,8.93,8.23,10.05,moderate rain,92,1.54,2025-02-14 09:17:27
Genova,6.77,5.91,7.76,few clouds,92,3.01,2025-02-14 09:17:27
Turin,1.44,0.46,2.83,clear sky,89,3.63,2025-02-14 09:17:27
Palermo,11.43,11.43,11.56,overcast clouds,85,1.1,2025-02-14 09:30:06
Catania,14.47,11.88,15.74,clear sky,81,4.63,2025-02-14 09:30:06
Cagliari,11.65,9.05,13.28,scattered clouds,83,3.6,2025-02-14 09:30:06
Sassari,11.88,11.6,11.88,broken clouds,89,5.62,2025-02-14 09:30:06
Bari,13.45,13.26,14.47,overcast clouds,75,2.24,2025-02-14 09:30:06
Lecce,11.94,11.94,13.81,few clouds,94,4.12,2025-02-14 09:30:06
Naples,13.37,13.34,13.95,broken clouds,84,3.13,2025-02-14 09:30:06
Rome,8.95,8.29,10.06,light rain,94,2.57,2025-02-14 09:30:06
Milan,6.34,5.44,7.98,scattered clouds,89,1.34,2025-02-14 09:30:06
Bologna,8.25,7.85,8.67,light rain,96,2.06,2025-02-14 09:30:06
Florence,8.93,8.23,10.19,moderate rain,92,1.54,2025-02-14 09:30:06
Genova,7.27,6.47,7.76,few clouds,90,3.01,2025-02-14 09:30:06
Turin,2.24,0.73,3.38,mist,89,2.57,2025-02-14 09:30:06
Palermo,11.99,11.56,11.99,overcast clouds,85,1.01,2025-02-14 09:45:02
Catania,14.52,13.64,15.73,clear sky,77,3.09,2025-02-14 09:45:02
Cagliari,12.69,11.88,13.84,few clouds,77,3.58,2025-02-14 09:45:02
Sassari,12.88,12.15,12.88,scattered clouds,81,6.55,2025-02-14 09:45:02
Bari,14.03,13.82,15.03,clear sky,70,2.57,2025-02-14 09:45:02
Lecce,11.94,11.94,14.36,few clouds,94,4.12,2025-02-14 09:45:02
Naples,14.15,13.47,14.34,broken clouds,80,4.12,2025-02-14 09:45:02
Rome,8.87,8.02,10.47,light rain,94,2.57,2025-02-14 09:45:02
Milan,7.16,6.6,7.98,clear sky,87,1.54,2025-02-14 09:45:02
Bologna,8.25,7.85,8.67,light rain,96,1.54,2025-02-14 09:45:02
Florence,9.18,8.16,10.3,moderate rain,94,1.79,2025-02-14 09:45:02
Genova,6.84,6.16,7.81,few clouds,90,4.02,2025-02-14 09:45:02
Turin,3.1,2.35,3.7,mist,86,2.57,2025-02-14 09:45:02
