City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Palermo,11.43,8.78,11.43,overcast clouds,73,0.6,2025-02-24 09:04:23
Catania,12.63,7.88,14.07,clear sky,70,2.57,2025-02-24 09:04:23
Cagliari,13.84,13.84,14.93,clear sky,62,0.65,2025-02-24 09:04:23
Sassari,10.88,10.88,10.88,scattered clouds,82,2.38,2025-02-24 09:04:23
Bari,10.41,10.03,10.75,few clouds,80,1.03,2025-02-24 09:04:23
Lecce,11.03,11.03,11.03,overcast clouds,89,0.48,2025-02-24 09:04:23
Naples,12.47,12.34,13.75,mist,85,1.54,2025-02-24 09:04:23
Rome,10.49,9.13,12.52,scattered clouds,89,1.03,2025-02-24 09:04:23
Milan,8.0,6.19,8.82,fog,93,1.54,2025-02-24 09:04:23
Bologna,9.46,8.85,9.47,mist,93,0.51,2025-02-24 09:04:23
Florence,11.48,10.75,11.82,light rain,93,2.57,2025-02-24 09:04:23
Genova,8.45,6.95,9.47,overcast clouds,93,0.59,2025-02-24 09:04:23
Turin,6.28,5.37,7.62,overcast clouds,62,1.29,2025-02-24 09:04:23
Palermo,11.43,8.78,11.43,overcast clouds,73,0.6,2025-02-24 09:15:11
Catania,13.3,12.07,16.04,overcast clouds,70,1.89,2025-02-24 09:15:11
Cagliari,13.84,13.84,14.93,clear sky,62,0.89,2025-02-24 09:15:11
Sassari,11.88,11.88,11.88,scattered clouds,82,2.38,2025-02-24 09:15:11
Bari,11.01,10.66,11.3,few clouds,78,1.03,2025-02-24 09:15:11
Lecce,11.03,11.03,11.03,overcast clouds,88,0.48,2025-02-24 09:15:11
Naples,12.35,12.34,12.84,mist,89,1.54,2025-02-24 09:15:11
Rome,10.96,9.96,13.06,clear sky,89,1.03,2025-02-24 09:15:11
Milan,7.92,6.08,8.34,mist,91,1.54,2025-02-24 09:15:11
Bologna,9.48,9.03,9.93,mist,93,0.51,2025-02-24 09:15:11
Florence,11.48,10.75,12.34,light rain,93,2.06,2025-02-24 09:15:11
Genova,8.6,6.95,10.05,overcast clouds,93,0.89,2025-02-24 09:15:11
Turin,6.89,5.92,8.73,overcast clouds,62,1.29,2025-02-24 09:15:11
Palermo,11.99,10.45,11.99,overcast clouds,74,0.49,2025-02-24 09:30:02
Catania,13.6,11.0,14.62,clear sky,68,1.89,2025-02-24 09:30:02
Cagliari,12.88,10.05,14.93,broken clouds,76,1.54,2025-02-24 09:30:02
Sassari,11.88,11.88,11.88,scattered clouds,78,2.27,2025-02-24 09:30:02
Bari,11.5,11.19,11.86,few clouds,76,1.03,2025-02-24 09:30:02
Lecce,10.94,10.94,11.59,scattered clouds,87,0.0,2025-02-24 09:30:02
Naples,12.99,12.34,14.3,mist,85,1.54,2025-02-24 09:30:02
Rome,10.56,9.83,13.63,scattered clouds,85,1.03,2025-02-24 09:30:02
Milan,8.06,6.64,8.34,mist,92,1.54,2025-02-24 09:30:02
Bologna,9.78,9.47,10.02,mist,93,0.51,2025-02-24 09:30:02
Florence,11.64,11.16,12.34,overcast clouds,93,2.06,2025-02-24 09:30:02
Genova,8.65,6.95,10.05,overcast clouds,93,0.59,2025-02-24 09:30:02
Turin,3.71,2.27,7.7,mist,88,1.54,2025-02-24 09:30:02
Palermo,11.99,11.99,12.67,overcast clouds,70,0.49,2025-02-24 09:45:02
Catania,13.67,11.88,15.73,clear sky,68,2.57,2025-02-24 09:45:02
Cagliari,13.38,11.88,15.51,broken clouds,72,1.54,2025-02-24 09:45:02
Sassari,13.88,13.88,13.88,scattered clouds,78,2.27,2025-02-24 09:45:02
Bari,11.86,11.19,12.15,few clouds,75,1.03,2025-02-24 09:45:02
Lecce,10.94,10.94,12.14,scattered clouds,87,0.0,2025-02-24 09:45:02
Naples,13.95,13.47,14.34,mist,81,1.54,2025-02-24 09:45:02
Rome,11.24,10.4,13.63,mist,88,1.54,2025-02-24 09:45:02
Milan,8.35,7.5,8.9,mist,92,1.03,2025-02-24 09:45:02
Bologna,10.02,9.85,10.14,mist,93,1.03,2025-02-24 09:45:02
Florence,11.64,11.16,12.34,light rain,93,1.54,2025-02-24 09:45:02
