City,Temperature_C,Temperature_Min_C,Temperature_Max_C,Weather_description,Humidity_%,Wind_speed_m/s,Time
Palermo,6.99,3.78,6.99,scattered clouds,72,2.38,2025-03-06 00:00:05
Catania,12.5,10.41,13.88,broken clouds,76,4.63,2025-03-06 00:00:05
Cagliari,14.67,14.37,14.88,scattered clouds,71,7.72,2025-03-06 00:00:05
Sassari,8.88,8.88,8.88,clear sky,86,2.96,2025-03-06 00:00:05
Bari,5.19,5.19,5.19,clear sky,93,3.09,2025-03-06 00:00:05
Lecce,5.94,5.94,9.36,fog,100,0.51,2025-03-06 00:00:05
Naples,10.34,10.34,10.69,clear sky,71,1.03,2025-03-06 00:00:05
Rome,8.49,7.74,11.51,few clouds,83,1.54,2025-03-06 00:00:05
Milan,8.94,7.47,9.93,clear sky,73,1.03,2025-03-06 00:00:05
Bologna,6.31,5.14,6.85,scattered clouds,78,2.57,2025-03-06 00:00:05
Florence,8.82,7.81,11.41,clear sky,67,3.09,2025-03-06 00:00:05
Genova,7.61,5.76,9.04,clear sky,49,2.17,2025-03-06 00:00:05
Turin,2.48,1.73,5.18,clear sky,69,4.1,2025-03-06 00:00:05
Palermo,3.78,3.78,3.78,scattered clouds,89,2.38,2025-03-06 00:15:08
Catania,12.8,10.96,13.88,broken clouds,77,5.14,2025-03-06 00:15:08
Cagliari,14.09,13.88,14.39,scattered clouds,71,8.23,2025-03-06 00:15:08
Sassari,7.88,7.88,7.88,clear sky,86,2.96,2025-03-06 00:15:08
Bari,5.19,5.19,5.19,clear sky,100,3.09,2025-03-06 00:15:08
Lecce,8.81,8.81,8.81,clear sky,92,1.56,2025-03-06 00:15:08
Naples,10.34,10.34,10.69,clear sky,76,1.03,2025-03-06 00:15:08
Rome,8.93,8.29,11.51,few clouds,83,1.5,2025-03-06 00:15:08
Milan,8.76,6.82,10.01,clear sky,74,1.03,2025-03-06 00:15:08
Bologna,6.24,5.14,9.37,scattered clouds,77,3.6,2025-03-06 00:15:08
Florence,11.38,9.0,12.35,clear sky,63,0.82,2025-03-06 00:15:08
Genova,7.45,5.76,9.04,clear sky,49,2.17,2025-03-06 00:15:08
Turin,2.29,1.73,4.92,clear sky,70,4.1,2025-03-06 00:15:08
Palermo,3.78,3.78,3.78,scattered clouds,93,2.35,2025-03-06 00:30:04
Catania,12.81,10.96,13.88,broken clouds,77,5.14,2025-03-06 00:30:04
Cagliari,14.09,13.88,14.39,scattered clouds,71,8.23,2025-03-06 00:30:04
Sassari,7.88,7.88,7.88,clear sky,86,2.96,2025-03-06 00:30:04
